,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.1709713339805603,0.09757131338119507,0.14042674005031586,0.11125319451093674,0.13826152682304382,0.11122633516788483,0.13128864765167236,0.22943224012851715,0.12880176305770874,0.22369857132434845,0.20141473412513733,0.4335026144981384,0.20187607407569885,0.28742432594299316,0.41827476024627686,0.6240785121917725,0.3984747529029846,0.433877170085907,0.6081807017326355,0.5695594549179077,0.5508318543434143,0.4112025201320648,0.5922932624816895,0.47236061096191406,0.5636455416679382,0.3537973463535309,0.7774275541305542,0.36758163571357727,0.7690874934196472,0.23729094862937927,0.8858364820480347,0.512750506401062,0.908997654914856,0.23518481850624084
1,0.17232860624790192,0.08757743239402771,0.1410163789987564,0.10125233978033066,0.13809159398078918,0.10034869611263275,0.1357952505350113,0.22020503878593445,0.13259002566337585,0.21200531721115112,0.20829185843467712,0.4198390245437622,0.20143231749534607,0.2394128292798996,0.414831280708313,0.6191636919975281,0.37114226818084717,0.4224410653114319,0.6065656542778015,0.5798447728157043,0.5226655602455139,0.4025511145591736,0.5599880218505859,0.44827336072921753,0.5379608869552612,0.3395072817802429,0.7626228332519531,0.36913591623306274,0.7599619626998901,0.32743173837661743,0.9029541015625,0.26137053966522217,0.8796499967575073,0.525630533695221
2,0.17640231549739838,0.08177361637353897,0.14369580149650574,0.09588970243930817,0.14055870473384857,0.09377940744161606,0.1339830756187439,0.21407341957092285,0.12936940789222717,0.20378924906253815,0.22092396020889282,0.43937528133392334,0.199101984500885,0.23459146916866302,0.41541174054145813,0.6095189452171326,0.3731115460395813,0.4318472743034363,0.6117008924484253,0.5881586074829102,0.524491548538208,0.43235859274864197,0.5453713536262512,0.4579940140247345,0.5261445641517639,0.3450028598308563,0.7253180742263794,0.32521557807922363,0.7025795578956604,0.4320787191390991,0.9107745289802551,0.27297988533973694,0.8709542155265808,0.5249153971672058
3,0.17519855499267578,0.08518723398447037,0.14229507744312286,0.0982944667339325,0.13965895771980286,0.09574591368436813,0.13375616073608398,0.2145916074514389,0.12925343215465546,0.20486953854560852,0.22434107959270477,0.4291779398918152,0.2056201994419098,0.22867736220359802,0.40901318192481995,0.6055079698562622,0.37162789702415466,0.4183933436870575,0.6127361059188843,0.5965667366981506,0.5154622793197632,0.4096125066280365,0.5446045398712158,0.49410325288772583,0.5337015390396118,0.36490699648857117,0.7159591913223267,0.37195634841918945,0.7119117975234985,0.2894264757633209,0.9043225049972534,0.3180767893791199,0.8669553399085999,0.5369399785995483
4,0.17782709002494812,0.08100025355815887,0.14613908529281616,0.09676077961921692,0.1432860940694809,0.09333325177431107,0.13876064121723175,0.21173299849033356,0.13475386798381805,0.20075756311416626,0.227549746632576,0.4203657805919647,0.21211425960063934,0.21560725569725037,0.41370999813079834,0.5924443602561951,0.3854151964187622,0.3888934254646301,0.6150209903717041,0.5916433930397034,0.5262812972068787,0.3942415714263916,0.5429702997207642,0.5201118588447571,0.5311689972877502,0.39690765738487244,0.6989703178405762,0.37253788113594055,0.688401460647583,0.30172979831695557,0.9094668626785278,0.3222481310367584,0.8611547350883484,0.5239601135253906
5,0.17705141007900238,0.07740405201911926,0.14499637484550476,0.08823293447494507,0.14213082194328308,0.08570311963558197,0.13676054775714874,0.19541995227336884,0.1342090368270874,0.18603584170341492,0.22630435228347778,0.4127247631549835,0.2058829367160797,0.2114458531141281,0.4282630383968353,0.5803543329238892,0.3714468479156494,0.41043341159820557,0.630133330821991,0.5830202102661133,0.530095100402832,0.4504249095916748,0.5402442812919617,0.4807250201702118,0.5333032011985779,0.3567308187484741,0.7302134037017822,0.32913875579833984,0.700732409954071,0.2949274778366089,0.9124295711517334,0.34295782446861267,0.8345833420753479,0.468611478805542
6,0.1732165813446045,0.07498444616794586,0.14321328699588776,0.0859258696436882,0.14064562320709229,0.08322352170944214,0.135268896818161,0.18959923088550568,0.13227353990077972,0.18064770102500916,0.22803786396980286,0.3989008665084839,0.2047351449728012,0.20545727014541626,0.42370909452438354,0.5582658648490906,0.3702479600906372,0.3922843933105469,0.631259560585022,0.5767759680747986,0.526890218257904,0.45541924238204956,0.5371265411376953,0.46160539984703064,0.5292329788208008,0.3345821499824524,0.7727825045585632,0.3419223427772522,0.6951886415481567,0.2839473485946655,0.9071956872940063,0.35913383960723877,0.8254076242446899,0.4654441475868225
7,0.17600049078464508,0.07314492762088776,0.14751192927360535,0.08627578616142273,0.1444224715232849,0.08355588465929031,0.14172229170799255,0.18831460177898407,0.13744716346263885,0.17743414640426636,0.23771369457244873,0.394508957862854,0.2235226333141327,0.18895910680294037,0.43027204275131226,0.5352662801742554,0.38521116971969604,0.3214834928512573,0.6339111924171448,0.5679004788398743,0.5201287865638733,0.3841657340526581,0.536867618560791,0.4628678262233734,0.5348458290100098,0.31821373105049133,0.7594966292381287,0.3443549871444702,0.6660932898521423,0.19968248903751373,0.9084864258766174,0.38181251287460327,0.8243349194526672,0.43537458777427673
8,0.1756766438484192,0.07245548814535141,0.14583835005760193,0.08392021805047989,0.14377005398273468,0.08149296790361404,0.13866081833839417,0.1807495653629303,0.13594011962413788,0.17143847048282623,0.2322336882352829,0.37732017040252686,0.21949273347854614,0.1915980577468872,0.43712684512138367,0.5052192807197571,0.39389222860336304,0.3051028847694397,0.6366706490516663,0.5462909936904907,0.5305134654045105,0.372202605009079,0.5370254516601562,0.44030696153640747,0.5274161100387573,0.28694674372673035,0.7505662441253662,0.3475245237350464,0.6799247860908508,0.1947726011276245,0.903852641582489,0.39625269174575806,0.8385319113731384,0.4136958122253418
9,0.17813074588775635,0.07661327719688416,0.14671312272548676,0.08584479987621307,0.1447484940290451,0.08463986217975616,0.13849081099033356,0.1767386645078659,0.1360752135515213,0.17050296068191528,0.2377951443195343,0.3689440190792084,0.22862069308757782,0.19131071865558624,0.4544230103492737,0.49124521017074585,0.3970656991004944,0.30885085463523865,0.6500273942947388,0.5201711058616638,0.5333780646324158,0.3667806088924408,0.5395471453666687,0.4328572452068329,0.5282803177833557,0.2840918004512787,0.7412734031677246,0.3616330027580261,0.6787468791007996,0.19986963272094727,0.9093524217605591,0.4314616918563843,0.8440396785736084,0.38553494215011597
