                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.53599,                0.32347,                0.92656,                0.96216,                0.94749,                0.98348,                0.88072,                0.50897,                0.28502,                0.89819,              0.0039672,              0.0039672,              0.0039672
                    159,                0.53818,                0.32647,                0.92752,                 0.9715,                0.93719,                0.98239,                0.88122,                0.50708,                0.28367,                0.89723,              0.0039285,              0.0039285,              0.0039285
                    160,                0.53776,                0.32549,                0.92359,                0.96768,                0.94136,                0.98294,                0.88135,                0.50738,                0.28523,                0.89757,              0.0038898,              0.0038898,              0.0038898
                    161,                0.53688,                0.32531,                0.92694,                0.95787,                0.95174,                0.98397,                0.88388,                0.50583,                0.28085,                 0.8962,              0.0038512,              0.0038512,              0.0038512
                    162,                0.53727,                0.32314,                  0.931,                 0.9628,                0.94856,                0.98299,                0.88262,                0.50329,                0.27877,                0.89408,              0.0038125,              0.0038125,              0.0038125
                    163,                0.53495,                0.32421,                0.92587,                0.96398,                0.94823,                0.98429,                0.88272,                0.50386,                0.27828,                0.89491,              0.0037738,              0.0037738,              0.0037738
                    164,                0.52645,                0.31683,                0.92362,                0.96409,                0.94685,                0.98414,                0.88328,                0.50295,                0.27704,                0.89448,              0.0037352,              0.0037352,              0.0037352
                    165,                0.53466,                0.32224,                0.92567,                0.96857,                0.94129,                0.98406,                0.88387,                0.50251,                0.27448,                0.89392,              0.0036965,              0.0036965,              0.0036965
                    166,                0.53668,                0.32308,                0.92418,                 0.9547,                0.95296,                0.98421,                0.88448,                0.50227,                0.27454,                0.89465,              0.0036578,              0.0036578,              0.0036578
                    167,                0.53572,                0.32516,                0.92677,                0.96281,                0.94883,                0.98275,                0.88324,                0.50356,                0.27454,                 0.8968,              0.0036191,              0.0036191,              0.0036191
                    168,                0.53186,                0.32001,                0.92392,                0.96425,                0.95052,                0.98318,                0.88408,                0.50462,                0.27512,                0.89729,              0.0035805,              0.0035805,              0.0035805
                    169,                0.53151,                0.31923,                0.92255,                0.96704,                0.95052,                 0.9839,                0.88599,                  0.503,                0.27398,                0.89557,              0.0035418,              0.0035418,              0.0035418
                    170,                0.53725,                0.32362,                0.92612,                0.96487,                0.94808,                0.98379,                0.88625,                0.50381,                0.27577,                0.89649,              0.0035031,              0.0035031,              0.0035031
                    171,                0.52867,                0.31814,                0.92445,                0.96985,                0.94502,                0.98274,                0.88358,                 0.5036,                0.27764,                0.89629,              0.0034645,              0.0034645,              0.0034645
                    172,                   0.53,                 0.3158,                0.92512,                0.96722,                0.94808,                0.98208,                0.88328,                0.50573,                0.28017,                0.89838,              0.0034258,              0.0034258,              0.0034258
                    173,                0.52777,                0.31622,                0.92767,                0.96845,                0.94502,                0.98271,                0.88437,                0.50589,                0.28127,                0.89887,              0.0033871,              0.0033871,              0.0033871
                    174,                0.52141,                0.31543,                0.92607,                0.96397,                0.94798,                0.98282,                0.88462,                0.50263,                0.28088,                 0.8963,              0.0033484,              0.0033484,              0.0033484
                    175,                0.52835,                0.31729,                0.92453,                0.96248,                0.95113,                0.98314,                0.88507,                0.50003,                0.28193,                0.89522,              0.0033098,              0.0033098,              0.0033098
                    176,                0.52964,                0.31673,                0.92499,                 0.9669,                0.94566,                0.98278,                0.88466,                0.50186,                0.28109,                0.89621,              0.0032711,              0.0032711,              0.0032711
                    177,                0.52353,                0.31461,                0.92183,                0.97142,                0.94685,                0.98264,                0.88363,                0.50333,                0.28009,                0.89732,              0.0032324,              0.0032324,              0.0032324
                    178,                0.52563,                0.31876,                0.92379,                0.97159,                0.93996,                 0.9814,                 0.8833,                0.50386,                0.28072,                0.89882,              0.0031938,              0.0031938,              0.0031938
                    179,                 0.5132,                0.30862,                0.91695,                0.96277,                0.94792,                0.98224,                0.88334,                0.50146,                0.28116,                 0.8983,              0.0031551,              0.0031551,              0.0031551
                    180,                0.52021,                0.31506,                 0.9236,                0.97512,                0.93525,                0.98084,                0.88247,                0.50237,                0.27973,                 0.8993,              0.0031164,              0.0031164,              0.0031164
                    181,                0.52238,                0.31032,                0.92275,                0.97393,                0.93555,                0.98088,                0.88297,                0.50361,                0.27884,                0.89972,              0.0030777,              0.0030777,              0.0030777
                    182,                0.52655,                0.31316,                0.92357,                0.97308,                 0.9383,                0.98165,                0.88292,                0.50243,                0.27907,                0.89855,              0.0030391,              0.0030391,              0.0030391
                    183,                0.52469,                  0.313,                0.92239,                0.97009,                0.94197,                0.98185,                0.88348,                0.50323,                0.27718,                0.89881,              0.0030004,              0.0030004,              0.0030004
                    184,                0.51402,                0.30753,                0.92043,                0.96915,                0.94136,                0.98167,                 0.8821,                0.50167,                0.27732,                 0.8971,              0.0029617,              0.0029617,              0.0029617
                    185,                0.51702,                0.30752,                0.91664,                0.97403,                0.93922,                0.98195,                0.88264,                0.50082,                0.27742,                 0.8959,               0.002923,               0.002923,               0.002923
                    186,                0.51954,                0.31133,                0.92123,                0.97398,                 0.9383,                0.98201,                0.88188,                0.50212,                0.27881,                0.89646,              0.0028844,              0.0028844,              0.0028844
                    187,                0.51491,                0.30815,                0.91522,                0.97459,                0.94075,                0.98218,                0.88278,                0.50082,                0.27739,                0.89504,              0.0028457,              0.0028457,              0.0028457
                    188,                0.52043,                0.31298,                0.91988,                0.97346,                0.94075,                0.98257,                 0.8839,                0.49863,                0.27668,                0.89408,               0.002807,               0.002807,               0.002807
                    189,                 0.5151,                0.30713,                0.92058,                 0.9741,                0.94214,                0.98322,                0.88432,                0.49827,                0.27485,                0.89387,              0.0027684,              0.0027684,              0.0027684
                    190,                0.50968,                0.30207,                0.91479,                0.97231,                0.94366,                0.98334,                0.88496,                0.49876,                0.27613,                0.89397,              0.0027297,              0.0027297,              0.0027297
                    191,                0.51768,                0.30696,                0.92088,                0.97655,                0.94111,                0.98345,                0.88535,                0.49876,                0.27512,                0.89427,               0.002691,               0.002691,               0.002691
                    192,                 0.5056,                0.30241,                0.91331,                0.97057,                0.94671,                0.98311,                0.88556,                0.49879,                0.27508,                0.89547,              0.0026523,              0.0026523,              0.0026523
                    193,                0.51283,                0.30554,                0.91615,                0.96352,                0.95187,                0.98338,                 0.8854,                0.49865,                0.27462,                0.89556,              0.0026137,              0.0026137,              0.0026137
                    194,                0.51103,                0.30191,                0.91505,                 0.9735,                0.94254,                0.98337,                0.88636,                0.49879,                0.27391,                0.89481,               0.002575,               0.002575,               0.002575
                    195,                0.50813,                 0.3028,                0.91857,                0.97409,                0.94136,                0.98303,                0.88705,                0.49826,                0.27334,                0.89452,              0.0025363,              0.0025363,              0.0025363
                    196,                0.50734,                0.30436,                0.91307,                0.97315,                0.94136,                0.98295,                0.88825,                0.49794,                0.27245,                0.89342,              0.0024977,              0.0024977,              0.0024977
                    197,                0.50644,                0.30219,                0.91187,                0.97232,                0.94433,                0.98256,                0.88759,                0.49725,                 0.2724,                0.89254,               0.002459,               0.002459,               0.002459
                    198,                0.49724,                0.29736,                0.91042,                0.97085,                0.94502,                0.98286,                0.88678,                0.49691,                0.27249,                0.89243,              0.0024203,              0.0024203,              0.0024203
                    199,                0.50683,                0.30179,                0.91398,                0.97413,                0.94295,                0.98321,                0.88665,                0.49625,                0.27253,                0.89174,              0.0023816,              0.0023816,              0.0023816
                    200,                0.49851,                0.29636,                0.90689,                0.96931,                0.94526,                0.98361,                0.88707,                 0.4961,                0.27267,                 0.8913,               0.002343,               0.002343,               0.002343
                    201,                0.50136,                0.29688,                0.91217,                0.97286,                0.94167,                0.98373,                0.88726,                0.49574,                 0.2723,                0.89128,              0.0023043,              0.0023043,              0.0023043
                    202,                0.50574,                0.30083,                0.91278,                0.97297,                0.94258,                0.98398,                0.88686,                0.49533,                0.27208,                 0.8912,              0.0022656,              0.0022656,              0.0022656
                    203,                0.49821,                0.29965,                0.91036,                0.97139,                0.94563,                0.98364,                0.88726,                0.49498,                0.27141,                0.89078,               0.002227,               0.002227,               0.002227
                    204,                0.49888,                0.29776,                0.91261,                 0.9768,                0.94013,                0.98352,                0.88624,                0.49479,                0.27045,                0.89066,              0.0021883,              0.0021883,              0.0021883
                    205,                0.50548,                0.29828,                0.91528,                0.97713,                0.93962,                0.98322,                0.88634,                0.49534,                0.27016,                0.89135,              0.0021496,              0.0021496,              0.0021496
                    206,                0.49515,                 0.2919,                 0.9103,                0.97774,                0.93912,                 0.9832,                0.88706,                 0.4952,                0.26942,                0.89125,              0.0021109,              0.0021109,              0.0021109
                    207,                0.49315,                0.29482,                0.90815,                0.97775,                0.93966,                0.98346,                0.88775,                0.49575,                  0.269,                0.89144,              0.0020723,              0.0020723,              0.0020723
                    208,                 0.4998,                0.29726,                0.91319,                0.97898,                0.93883,                 0.9836,                0.88701,                 0.4959,                0.26864,                0.89162,              0.0020336,              0.0020336,              0.0020336
                    209,                0.49475,                0.29342,                0.91214,                0.97778,                0.93891,                0.98371,                 0.8887,                0.49673,                0.26894,                0.89189,              0.0019949,              0.0019949,              0.0019949
                    210,                0.48843,                0.28984,                0.90713,                 0.9782,                0.93952,                 0.9836,                0.88817,                0.49723,                0.26914,                0.89226,              0.0019563,              0.0019563,              0.0019563
                    211,                0.49846,                0.29834,                0.91516,                0.97476,                0.94375,                0.98382,                0.88901,                0.49747,                0.26897,                0.89194,              0.0019176,              0.0019176,              0.0019176
                    212,                0.50052,                0.29457,                0.91446,                0.97434,                0.94319,                0.98332,                 0.8892,                0.49852,                0.26865,                0.89247,              0.0018789,              0.0018789,              0.0018789
                    213,                0.49233,                0.29437,                0.91436,                0.97416,                0.94429,                0.98336,                0.88919,                0.49843,                0.26848,                0.89217,              0.0018402,              0.0018402,              0.0018402
                    214,                0.48986,                0.29132,                 0.9096,                0.97415,                0.94394,                0.98345,                0.88872,                0.49839,                0.26796,                0.89216,              0.0018016,              0.0018016,              0.0018016
                    215,                0.49213,                 0.2905,                0.90934,                0.97312,                0.94441,                0.98344,                0.88877,                0.49806,                0.26823,                0.89206,              0.0017629,              0.0017629,              0.0017629
                    216,                0.48755,                0.28788,                0.90922,                0.97416,                0.94412,                0.98371,                0.88915,                0.49712,                0.26841,                0.89142,              0.0017242,              0.0017242,              0.0017242
                    217,                0.48594,                0.28519,                0.90569,                0.97293,                  0.944,                0.98343,                 0.8897,                0.49701,                0.26809,                0.89099,              0.0016855,              0.0016855,              0.0016855
                    218,                0.49021,                0.29034,                0.90831,                0.97025,                0.94808,                0.98356,                0.88949,                0.49687,                 0.2679,                0.89055,              0.0016469,              0.0016469,              0.0016469
                    219,                0.48727,                0.28675,                0.90885,                0.97002,                0.94869,                0.98389,                0.88995,                0.49679,                0.26817,                0.89036,              0.0016082,              0.0016082,              0.0016082
                    220,                0.48874,                0.28818,                0.91361,                0.97236,                0.94571,                0.98435,                   0.89,                0.49781,                0.26804,                0.89104,              0.0015695,              0.0015695,              0.0015695
                    221,                0.48688,                 0.2867,                0.91365,                0.97174,                0.94512,                0.98442,                0.89019,                0.49798,                0.26767,                0.89166,              0.0015309,              0.0015309,              0.0015309
                    222,                0.48693,                0.28243,                0.90855,                0.97224,                0.94563,                 0.9845,                0.89031,                0.49808,                0.26725,                0.89191,              0.0014922,              0.0014922,              0.0014922
                    223,                0.48246,                0.28344,                0.90959,                0.97416,                0.94441,                0.98484,                0.89033,                0.49845,                0.26759,                0.89205,              0.0014535,              0.0014535,              0.0014535
                    224,                0.48332,                0.28547,                0.90781,                0.97491,                0.94319,                0.98487,                0.88996,                0.49835,                0.26764,                0.89177,              0.0014148,              0.0014148,              0.0014148
                    225,                0.48345,                0.28713,                0.90697,                0.97356,                0.94481,                0.98421,                0.89038,                 0.4985,                0.26757,                0.89192,              0.0013762,              0.0013762,              0.0013762
                    226,                0.48034,                0.28123,                0.90769,                0.97295,                0.94467,                0.98487,                0.88967,                0.49871,                0.26777,                0.89211,              0.0013375,              0.0013375,              0.0013375
                    227,                0.48826,                0.28317,                0.91363,                0.97354,                0.94403,                0.98452,                0.88916,                0.49853,                0.26767,                0.89215,              0.0012988,              0.0012988,              0.0012988
                    228,                0.47853,                0.28043,                0.90754,                0.97554,                0.94319,                0.98422,                0.88919,                0.49898,                0.26814,                0.89264,              0.0012602,              0.0012602,              0.0012602
                    229,                0.47813,                0.27827,                0.90377,                0.97656,                0.94319,                0.98413,                0.88948,                0.49947,                0.26824,                0.89339,              0.0012215,              0.0012215,              0.0012215
                    230,                0.47969,                0.28265,                0.90677,                0.97659,                0.94301,                0.98398,                0.88919,                0.49981,                0.26842,                0.89384,              0.0011828,              0.0011828,              0.0011828
                    231,                0.47651,                0.27703,                0.90332,                0.97537,                0.94258,                0.98402,                0.88877,                0.49973,                0.26883,                 0.8942,              0.0011441,              0.0011441,              0.0011441
                    232,                0.47679,                0.27896,                0.90634,                0.97535,                0.94268,                0.98381,                0.88859,                0.49976,                0.26876,                0.89431,              0.0011055,              0.0011055,              0.0011055
                    233,                0.46838,                0.27525,                0.90165,                0.97544,                0.94319,                0.98328,                 0.8887,                0.49989,                0.26869,                0.89437,              0.0010668,              0.0010668,              0.0010668
                    234,                0.47792,                0.27637,                0.90636,                0.97639,                0.94319,                0.98314,                0.88836,                0.50006,                0.26922,                0.89464,              0.0010281,              0.0010281,              0.0010281
                    235,                0.47331,                 0.2776,                0.90587,                 0.9784,                  0.941,                0.98284,                0.88814,                0.50035,                0.26883,                0.89499,             0.00098945,             0.00098945,             0.00098945
                    236,                 0.4696,                0.27388,                0.90442,                0.97841,                0.94108,                0.98285,                0.88856,                 0.5004,                0.26878,                0.89498,             0.00095078,             0.00095078,             0.00095078
                    237,                0.47768,                0.27872,                0.90758,                0.97752,                0.94075,                0.98264,                 0.8879,                0.50046,                0.26852,                 0.8953,             0.00091211,             0.00091211,             0.00091211
                    238,                0.46854,                0.27634,                0.90678,                0.97718,                0.94189,                0.98263,                0.88769,                0.50072,                0.26865,                0.89556,             0.00087344,             0.00087344,             0.00087344
                    239,                 0.4753,                0.27987,                0.90674,                 0.9778,                0.94183,                0.98263,                0.88765,                0.50119,                0.26886,                0.89593,             0.00083477,             0.00083477,             0.00083477
                    240,                0.46594,                0.27262,                 0.9039,                0.97718,                0.94136,                0.98238,                0.88741,                0.50163,                0.26862,                0.89626,             0.00079609,             0.00079609,             0.00079609
                    241,                0.46821,                0.27397,                0.90176,                0.97718,                0.94177,                0.98263,                0.88737,                0.50196,                0.26875,                0.89663,             0.00075742,             0.00075742,             0.00075742
                    242,                0.47112,                0.27569,                 0.9024,                0.97425,                0.94319,                0.98235,                0.88772,                0.50247,                0.26913,                0.89696,             0.00071875,             0.00071875,             0.00071875
                    243,                0.47108,                0.27411,                0.90312,                0.97742,                0.94075,                0.98227,                0.88713,                0.50246,                0.26936,                0.89697,             0.00068008,             0.00068008,             0.00068008
                    244,                0.46924,                0.27222,                0.90215,                0.97657,                0.94212,                0.98225,                0.88655,                0.50267,                0.26935,                0.89716,             0.00064141,             0.00064141,             0.00064141
                    245,                0.45851,                 0.2693,                0.90022,                0.97657,                0.94206,                0.98222,                0.88673,                0.50289,                0.26968,                0.89719,             0.00060273,             0.00060273,             0.00060273
                    246,                0.45954,                0.26766,                0.90075,                0.97816,                0.94136,                0.98224,                0.88704,                0.50263,                0.26957,                0.89719,             0.00056406,             0.00056406,             0.00056406
                    247,                0.34464,                0.19263,                0.81519,                0.97946,                0.94013,                0.98232,                0.88708,                0.50292,                0.26934,                 0.8976,             0.00052539,             0.00052539,             0.00052539
                    248,                0.33955,                0.18779,                 0.8159,                  0.979,                0.93995,                 0.9822,                0.88655,                0.50344,                0.26916,                0.89821,             0.00048672,             0.00048672,             0.00048672
                    249,                0.33813,                0.18713,                0.81573,                0.97959,                0.94013,                0.98228,                0.88687,                0.50364,                0.26934,                0.89861,             0.00044805,             0.00044805,             0.00044805
                    250,                0.33284,                0.18463,                 0.8138,                0.97963,                0.94016,                0.98233,                0.88659,                0.50351,                 0.2697,                0.89876,             0.00040938,             0.00040938,             0.00040938
                    251,                0.33464,                0.18517,                0.81552,                0.97883,                0.94136,                0.98232,                0.88712,                0.50413,                0.26965,                0.89926,              0.0003707,              0.0003707,              0.0003707
                    252,                0.33198,                 0.1844,                0.81452,                0.97962,                0.94136,                0.98213,                 0.8869,                0.50394,                0.26997,                0.89934,             0.00033203,             0.00033203,             0.00033203
                    253,                0.33035,                0.18233,                0.81069,                0.97943,                0.94136,                0.98224,                0.88782,                0.50442,                0.26987,                0.89986,             0.00029336,             0.00029336,             0.00029336
                    254,                 0.3283,                0.18314,                0.81095,                0.97907,                0.94075,                0.98217,                0.88775,                0.50471,                0.27036,                0.90024,             0.00025469,             0.00025469,             0.00025469
                    255,                0.32586,                0.18107,                0.81263,                0.97902,                0.94062,                0.98207,                0.88732,                0.50483,                0.27071,                0.90059,             0.00021602,             0.00021602,             0.00021602
                    256,                0.32955,                0.18034,                0.81129,                0.97854,                0.94013,                 0.9822,                0.88671,                0.50482,                0.27125,                0.90062,             0.00017734,             0.00017734,             0.00017734
