                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.57754,                0.35541,                0.94226,                0.96556,                0.94685,                0.98215,                0.88144,                0.50335,                0.27479,                0.89313,              0.0070223,              0.0070223,              0.0070223
                    157,                0.56915,                0.35104,                0.94124,                0.96459,                0.94863,                0.98294,                0.88173,                0.50201,                0.27951,                0.89206,              0.0070029,              0.0070029,              0.0070029
                    158,                0.56743,                0.35003,                0.93848,                0.96116,                0.95226,                0.98334,                0.88238,                0.50318,                0.27818,                0.89195,              0.0069836,              0.0069836,              0.0069836
                    159,                0.57273,                0.35115,                0.93962,                0.96869,                0.94508,                0.98371,                0.88188,                0.50223,                0.27767,                0.89166,              0.0069643,              0.0069643,              0.0069643
                    160,                0.57514,                0.35267,                0.94063,                0.97005,                0.94969,                0.98242,                 0.8806,                0.50335,                0.27679,                0.89154,              0.0069449,              0.0069449,              0.0069449
                    161,                0.57242,                0.35426,                0.94009,                0.97087,                0.94502,                0.98238,                 0.8821,                0.50126,                0.27534,                0.89114,              0.0069256,              0.0069256,              0.0069256
                    162,                0.57317,                0.35165,                  0.943,                 0.9762,                0.94258,                 0.9821,                0.88183,                0.49893,                0.27505,                0.88889,              0.0069063,              0.0069063,              0.0069063
                    163,                0.57154,                0.35372,                0.94225,                0.97024,                0.94685,                0.98204,                0.88038,                0.49864,                0.27587,                0.88961,              0.0068869,              0.0068869,              0.0068869
                    164,                0.55999,                0.34672,                0.94134,                0.97425,                0.94197,                0.98293,                0.88213,                0.49958,                0.27541,                0.89129,              0.0068676,              0.0068676,              0.0068676
                    165,                0.56611,                0.34666,                0.93785,                 0.9675,                 0.9456,                 0.9826,                0.88105,                0.49606,                0.27296,                0.89027,              0.0068482,              0.0068482,              0.0068482
                    166,                0.57258,                0.35344,                0.94002,                0.97565,                0.93952,                0.98243,                0.88161,                0.49747,                0.27112,                0.89127,              0.0068289,              0.0068289,              0.0068289
                    167,                0.57052,                0.35636,                0.94229,                0.97152,                0.94685,                0.98357,                0.88226,                0.49979,                0.27143,                0.89223,              0.0068096,              0.0068096,              0.0068096
                    168,                0.56861,                0.34705,                 0.9428,                0.97225,                0.95113,                0.98458,                0.88284,                0.49827,                0.27088,                 0.8905,              0.0067902,              0.0067902,              0.0067902
                    169,                0.56671,                0.34889,                0.93995,                0.97757,                0.94258,                0.98628,                0.88436,                 0.4988,                 0.2702,                0.89077,              0.0067709,              0.0067709,              0.0067709
                    170,                 0.5756,                0.35334,                0.94014,                0.97662,                0.94432,                0.98579,                0.88291,                0.49618,                0.27114,                0.88887,              0.0067516,              0.0067516,              0.0067516
                    171,                0.56768,                0.34786,                0.94002,                0.98271,                0.93717,                0.98547,                0.88356,                0.49453,                0.26925,                0.88854,              0.0067322,              0.0067322,              0.0067322
                    172,                0.56958,                0.34854,                0.94023,                0.96885,                0.94999,                0.98539,                0.88195,                0.49453,                0.27032,                  0.889,              0.0067129,              0.0067129,              0.0067129
                    173,                0.56714,                0.34834,                0.94282,                0.97181,                 0.9477,                0.98434,                0.88262,                0.49572,                 0.2703,                0.88993,              0.0066936,              0.0066936,              0.0066936
                    174,                0.56256,                0.34653,                0.93766,                0.97144,                0.94808,                0.98424,                0.88243,                0.49571,                0.27015,                0.88826,              0.0066742,              0.0066742,              0.0066742
                    175,                0.56961,                0.34938,                0.94068,                0.98645,                0.93525,                0.98429,                0.88333,                 0.4945,                0.26961,                0.88782,              0.0066549,              0.0066549,              0.0066549
                    176,                0.56849,                0.35082,                0.93919,                 0.9677,                0.94808,                0.98366,                0.88302,                0.49429,                0.27132,                0.88758,              0.0066355,              0.0066355,              0.0066355
                    177,                0.56712,                0.34529,                0.93863,                0.96823,                0.94869,                0.98306,                0.88308,                 0.4939,                0.26949,                0.88733,              0.0066162,              0.0066162,              0.0066162
                    178,                 0.5634,                 0.3491,                0.93722,                0.97627,                0.94502,                 0.9818,                0.88312,                0.49333,                0.26838,                0.88691,              0.0065969,              0.0065969,              0.0065969
                    179,                0.55068,                0.34058,                0.93149,                 0.9724,                0.94708,                0.98167,                0.88406,                0.49505,                0.27071,                0.88783,              0.0065775,              0.0065775,              0.0065775
                    180,                0.56121,                0.34443,                0.94128,                0.97302,                0.94726,                0.98175,                0.88419,                0.49766,                0.27095,                0.89048,              0.0065582,              0.0065582,              0.0065582
                    181,                 0.5649,                0.34585,                0.93762,                0.97599,                0.94361,                0.98213,                0.88416,                0.49645,                0.27063,                0.88906,              0.0065389,              0.0065389,              0.0065389
                    182,                0.57118,                0.34371,                0.94112,                0.97001,                0.94991,                0.98281,                0.88442,                0.49696,                0.27209,                0.88855,              0.0065195,              0.0065195,              0.0065195
                    183,                 0.5641,                0.34583,                0.93806,                0.97333,                0.94624,                0.98336,                0.88446,                0.49627,                0.27099,                0.88801,              0.0065002,              0.0065002,              0.0065002
                    184,                0.55587,                0.33837,                0.93682,                0.97237,                0.94685,                0.98239,                0.88444,                0.49655,                0.27136,                 0.8885,              0.0064809,              0.0064809,              0.0064809
                    185,                0.56192,                0.34129,                0.93544,                0.97083,                0.94746,                0.98163,                0.88354,                0.49723,                0.27014,                0.88882,              0.0064615,              0.0064615,              0.0064615
                    186,                0.56213,                0.34453,                 0.9359,                0.97297,                0.94544,                0.98175,                0.88341,                 0.4955,                0.26895,                0.88762,              0.0064422,              0.0064422,              0.0064422
                    187,                 0.5597,                0.34338,                0.93313,                0.97784,                0.94339,                0.98159,                 0.8843,                0.49325,                0.26747,                0.88617,              0.0064229,              0.0064229,              0.0064229
                    188,                0.57104,                0.34558,                0.94057,                0.97657,                0.94441,                0.98162,                0.88385,                0.49359,                 0.2669,                 0.8864,              0.0064035,              0.0064035,              0.0064035
                    189,                0.55772,                0.34131,                0.93611,                0.97484,                0.94746,                0.98183,                0.88395,                0.49318,                0.26763,                 0.8861,              0.0063842,              0.0063842,              0.0063842
                    190,                0.55118,                0.33691,                 0.9297,                 0.9778,                 0.9419,                0.98207,                0.88318,                0.49447,                0.26713,                0.88705,              0.0063648,              0.0063648,              0.0063648
                    191,                0.56276,                 0.3413,                0.93831,                 0.9737,                0.94746,                0.98278,                0.88345,                0.49601,                0.26655,                0.88842,              0.0063455,              0.0063455,              0.0063455
                    192,                0.55227,                0.33711,                0.93165,                0.97553,                0.94746,                0.98185,                0.88284,                0.49428,                0.26671,                0.88794,              0.0063262,              0.0063262,              0.0063262
                    193,                0.55883,                0.34173,                0.93338,                0.97195,                0.94869,                  0.982,                0.88228,                0.49545,                0.26643,                0.88846,              0.0063068,              0.0063068,              0.0063068
                    194,                0.55725,                0.33922,                0.93446,                0.97306,                 0.9489,                0.98205,                0.88182,                0.49518,                0.26637,                0.88904,              0.0062875,              0.0062875,              0.0062875
                    195,                0.55428,                0.33698,                0.93281,                  0.974,                0.94746,                0.98191,                0.88199,                0.49565,                0.26551,                0.88948,              0.0062682,              0.0062682,              0.0062682
                    196,                0.55479,                0.34203,                0.93204,                0.97096,                0.94685,                0.98139,                0.88235,                0.49539,                0.26535,                0.88923,              0.0062488,              0.0062488,              0.0062488
                    197,                0.55338,                0.33693,                0.93204,                0.97236,                0.94568,                0.98157,                0.88148,                0.49488,                0.26599,                0.88832,              0.0062295,              0.0062295,              0.0062295
                    198,                0.54503,                0.33312,                0.92847,                0.97643,                 0.9438,                0.98195,                 0.8822,                0.49344,                0.26547,                0.88728,              0.0062102,              0.0062102,              0.0062102
                    199,                0.55755,                0.33816,                0.93595,                0.97601,                0.94434,                0.98224,                0.88263,                0.49392,                0.26542,                0.88772,              0.0061908,              0.0061908,              0.0061908
                    200,                0.54313,                0.33498,                 0.9289,                0.97261,                0.94685,                0.98208,                0.88392,                0.49285,                0.26509,                0.88692,              0.0061715,              0.0061715,              0.0061715
                    201,                0.55124,                0.33482,                0.92985,                0.96895,                0.95329,                0.98243,                0.88411,                0.49321,                0.26464,                0.88728,              0.0061521,              0.0061521,              0.0061521
                    202,                 0.5544,                0.33737,                0.93266,                0.96732,                0.95418,                0.98248,                0.88408,                0.49291,                0.26398,                0.88697,              0.0061328,              0.0061328,              0.0061328
                    203,                0.55197,                0.34143,                0.93241,                0.96776,                0.95356,                0.98224,                0.88363,                0.49354,                 0.2642,                0.88722,              0.0061135,              0.0061135,              0.0061135
                    204,                0.54768,                0.33307,                0.93436,                0.96897,                0.95373,                0.98229,                0.88493,                0.49462,                 0.2636,                 0.8876,              0.0060941,              0.0060941,              0.0060941
                    205,                 0.5568,                 0.3387,                0.93714,                0.97166,                0.95113,                0.98118,                0.88499,                0.49406,                0.26266,                0.88701,              0.0060748,              0.0060748,              0.0060748
                    206,                0.54846,                0.33259,                0.93219,                0.97254,                 0.9521,                0.98186,                0.88499,                0.49407,                0.26248,                0.88712,              0.0060555,              0.0060555,              0.0060555
                    207,                0.54627,                0.33465,                0.92936,                0.97074,                0.95249,                0.98195,                0.88546,                0.49395,                0.26221,                0.88732,              0.0060361,              0.0060361,              0.0060361
                    208,                0.55245,                 0.3341,                0.93325,                0.97256,                0.95052,                0.98217,                0.88696,                0.49267,                0.26238,                0.88665,              0.0060168,              0.0060168,              0.0060168
                    209,                 0.5473,                 0.3333,                0.93353,                 0.9713,                0.95114,                0.98185,                0.88628,                0.49114,                0.26185,                0.88579,              0.0059975,              0.0059975,              0.0059975
                    210,                0.54342,                0.33084,                0.92602,                0.96259,                0.95894,                0.98202,                0.88633,                0.49036,                 0.2613,                0.88579,              0.0059781,              0.0059781,              0.0059781
                    211,                0.55882,                0.34315,                0.93817,                0.96207,                0.96073,                0.98165,                0.88643,                0.48995,                0.26091,                0.88538,              0.0059588,              0.0059588,              0.0059588
                    212,                0.54852,                0.33086,                0.93077,                0.96319,                0.95846,                0.98211,                 0.8864,                0.49002,                0.26125,                0.88501,              0.0059395,              0.0059395,              0.0059395
                    213,                0.54363,                0.33323,                0.93381,                0.96072,                 0.9609,                0.98236,                0.88703,                0.48921,                0.26009,                0.88468,              0.0059201,              0.0059201,              0.0059201
                    214,                0.54681,                0.33292,                0.92893,                0.95982,                0.95968,                0.98235,                0.88694,                 0.4885,                0.25938,                0.88463,              0.0059008,              0.0059008,              0.0059008
                    215,                0.54611,                0.33217,                0.93256,                0.96544,                0.95541,                0.98255,                0.88641,                0.48818,                0.25947,                0.88488,              0.0058814,              0.0058814,              0.0058814
                    216,                0.54363,                0.33313,                0.92858,                0.96451,                0.95785,                0.98242,                0.88549,                0.48912,                0.25987,                0.88581,              0.0058621,              0.0058621,              0.0058621
                    217,                0.54163,                0.33282,                0.92386,                  0.962,                 0.9587,                0.98257,                 0.8854,                 0.4891,                0.25958,                0.88575,              0.0058428,              0.0058428,              0.0058428
                    218,                0.54405,                0.33522,                0.93126,                0.96197,                0.95793,                0.98258,                0.88657,                0.48894,                0.26027,                0.88598,              0.0058234,              0.0058234,              0.0058234
                    219,                0.54418,                0.33196,                  0.932,                0.96771,                0.95204,                 0.9829,                0.88605,                0.48899,                0.26016,                 0.8862,              0.0058041,              0.0058041,              0.0058041
                    220,                0.54697,                 0.3313,                0.93749,                 0.9683,                0.95418,                0.98264,                0.88584,                0.48894,                0.26034,                0.88661,              0.0057848,              0.0057848,              0.0057848
                    221,                 0.5447,                0.33362,                0.93425,                0.96703,                0.95418,                0.98242,                0.88664,                0.48853,                0.26024,                 0.8869,              0.0057654,              0.0057654,              0.0057654
                    222,                0.54395,                 0.3282,                0.93162,                0.96257,                0.95829,                0.98275,                0.88708,                0.48874,                0.26053,                 0.8868,              0.0057461,              0.0057461,              0.0057461
                    223,                0.54169,                0.32684,                0.93389,                 0.9598,                0.96263,                0.98305,                0.88726,                0.48909,                0.26128,                0.88675,              0.0057268,              0.0057268,              0.0057268
                    224,                0.54314,                 0.3308,                0.93189,                0.95986,                0.96213,                0.98317,                0.88751,                 0.4894,                0.26046,                 0.8871,              0.0057074,              0.0057074,              0.0057074
                    225,                 0.5456,                0.33435,                0.93115,                0.96192,                 0.9609,                0.98337,                0.88712,                0.48897,                0.26012,                 0.8866,              0.0056881,              0.0056881,              0.0056881
                    226,                0.53902,                0.32908,                 0.9308,                0.96143,                0.95927,                0.98316,                0.88715,                0.48927,                0.26028,                0.88682,              0.0056688,              0.0056688,              0.0056688
                    227,                0.54857,                0.33042,                0.93494,                0.96201,                0.95911,                 0.9829,                0.88824,                0.48916,                0.26126,                0.88648,              0.0056494,              0.0056494,              0.0056494
                    228,                0.54177,                0.32584,                0.92853,                  0.962,                0.95892,                0.98292,                0.88781,                0.48976,                0.26164,                  0.887,              0.0056301,              0.0056301,              0.0056301
                    229,                0.53634,                0.32595,                  0.926,                0.96266,                0.95846,                0.98325,                0.88828,                0.48918,                0.26202,                0.88651,              0.0056107,              0.0056107,              0.0056107
                    230,                0.53882,                0.32667,                0.93064,                0.96313,                0.95846,                0.98294,                0.88784,                0.48914,                0.26249,                0.88662,              0.0055914,              0.0055914,              0.0055914
                    231,                0.54108,                0.32511,                0.92924,                0.96319,                0.95909,                0.98263,                0.88759,                0.48914,                0.26251,                0.88673,              0.0055721,              0.0055721,              0.0055721
                    232,                0.54054,                0.32975,                 0.9296,                0.96205,                0.96016,                0.98262,                 0.8875,                0.48941,                0.26235,                0.88691,              0.0055527,              0.0055527,              0.0055527
                    233,                0.53252,                0.32583,                0.92644,                0.96199,                0.95968,                0.98251,                0.88737,                0.48935,                0.26183,                0.88708,              0.0055334,              0.0055334,              0.0055334
                    234,                0.54016,                0.32135,                0.92992,                0.96246,                0.95968,                0.98239,                0.88755,                0.48953,                0.26248,                0.88704,              0.0055141,              0.0055141,              0.0055141
                    235,                0.53696,                0.32783,                0.92572,                0.97348,                 0.9493,                0.98251,                0.88757,                0.48983,                0.26237,                0.88736,              0.0054947,              0.0054947,              0.0054947
                    236,                0.53106,                0.32214,                0.92559,                0.96376,                0.95844,                0.98263,                0.88756,                   0.49,                0.26157,                0.88758,              0.0054754,              0.0054754,              0.0054754
                    237,                0.53953,                0.32828,                0.92426,                0.96384,                0.95907,                 0.9829,                0.88844,                0.48922,                0.26153,                0.88681,              0.0054561,              0.0054561,              0.0054561
                    238,                0.53337,                 0.3242,                0.92539,                0.96228,                0.96213,                0.98332,                0.88935,                0.48864,                0.26167,                0.88645,              0.0054367,              0.0054367,              0.0054367
                    239,                0.53681,                0.32545,                0.92962,                0.96556,                0.95915,                0.98321,                 0.8884,                0.48852,                0.26116,                0.88646,              0.0054174,              0.0054174,              0.0054174
                    240,                0.53085,                0.32176,                0.92432,                0.96499,                0.95969,                0.98355,                 0.8886,                 0.4888,                0.26095,                0.88681,               0.005398,               0.005398,               0.005398
                    241,                0.53285,                0.32105,                 0.9236,                0.96496,                0.95879,                0.98346,                0.88811,                0.48858,                0.26068,                0.88664,              0.0053787,              0.0053787,              0.0053787
                    242,                0.53687,                0.32242,                0.92393,                0.96595,                0.95846,                0.98283,                0.88791,                0.48803,                0.26091,                0.88622,              0.0053594,              0.0053594,              0.0053594
                    243,                0.53586,                0.32377,                0.92851,                 0.9667,                0.95756,                0.98268,                0.88738,                0.48772,                 0.2608,                0.88611,                0.00534,                0.00534,                0.00534
                    244,                0.53355,                 0.3235,                 0.9285,                0.96543,                 0.9609,                0.98263,                0.88737,                0.48775,                0.26094,                0.88615,              0.0053207,              0.0053207,              0.0053207
                    245,                0.53162,                0.32065,                0.92593,                0.96561,                0.96048,                0.98234,                0.88767,                0.48745,                0.26035,                0.88612,              0.0053014,              0.0053014,              0.0053014
                    246,                0.52724,                0.31759,                0.92441,                  0.967,                0.95968,                0.98239,                0.88813,                0.48763,                0.26032,                 0.8862,               0.005282,               0.005282,               0.005282
                    247,                0.52963,                 0.3204,                0.92167,                 0.9682,                0.95846,                0.98327,                0.88865,                0.48695,                0.25987,                0.88603,              0.0052627,              0.0052627,              0.0052627
                    248,                0.52997,                0.32014,                0.92144,                0.96967,                0.95694,                0.98357,                0.88895,                0.48676,                0.25944,                0.88585,              0.0052434,              0.0052434,              0.0052434
                    249,                0.53078,                0.31919,                 0.9276,                0.96849,                0.95762,                0.98337,                0.88925,                0.48673,                0.25933,                 0.8859,               0.005224,               0.005224,               0.005224
                    250,                0.53269,                0.31902,                0.92394,                0.96909,                 0.9577,                0.98282,                0.88895,                0.48637,                0.25937,                0.88575,              0.0052047,              0.0052047,              0.0052047
                    251,                0.53576,                0.32005,                0.92657,                0.96908,                0.95728,                 0.9826,                0.88898,                 0.4864,                0.25898,                0.88584,              0.0051854,              0.0051854,              0.0051854
                    252,                0.53254,                0.32338,                0.92564,                0.96918,                0.95663,                0.98298,                0.88892,                0.48643,                0.25859,                0.88606,               0.005166,               0.005166,               0.005166
                    253,                0.52485,                0.31368,                0.92158,                0.96966,                0.95651,                0.98329,                0.88985,                0.48645,                0.25852,                0.88622,              0.0051467,              0.0051467,              0.0051467
                    254,                0.52888,                0.31561,                0.92473,                0.96846,                0.95649,                0.98355,                0.88928,                 0.4866,                0.25842,                0.88643,              0.0051273,              0.0051273,              0.0051273
                    255,                0.52916,                 0.3196,                0.92423,                0.96847,                0.95724,                0.98353,                0.88989,                0.48672,                0.25831,                0.88656,               0.005108,               0.005108,               0.005108
                    256,                0.52715,                0.31829,                0.92263,                0.96728,                0.95708,                0.98293,                0.88986,                0.48641,                0.25843,                0.88657,              0.0050887,              0.0050887,              0.0050887
                    257,                 0.5277,                 0.3195,                0.92387,                0.96834,                0.95724,                0.98295,                0.89026,                0.48611,                0.25847,                0.88652,              0.0050693,              0.0050693,              0.0050693
                    258,                0.52366,                0.31487,                0.92328,                0.96494,                0.96029,                0.98303,                0.89091,                0.48623,                0.25871,                0.88661,                0.00505,                0.00505,                0.00505
                    259,                0.52964,                 0.3203,                0.92694,                0.96484,                0.96029,                0.98316,                0.89073,                0.48618,                0.25858,                 0.8867,              0.0050307,              0.0050307,              0.0050307
                    260,                0.52273,                0.31572,                0.92109,                0.96471,                0.96029,                0.98309,                0.89032,                0.48602,                0.25808,                0.88655,              0.0050113,              0.0050113,              0.0050113
                    261,                0.52333,                0.31388,                0.92313,                0.96479,                0.96029,                 0.9831,                0.89019,                 0.4856,                0.25823,                0.88616,               0.004992,               0.004992,               0.004992
                    262,                0.53199,                0.32282,                0.92493,                0.96702,                0.95907,                0.98314,                0.88997,                0.48541,                0.25802,                0.88613,              0.0049727,              0.0049727,              0.0049727
                    263,                0.52353,                0.31391,                0.92054,                0.96765,                0.95907,                0.98303,                0.89024,                0.48551,                0.25864,                 0.8861,              0.0049533,              0.0049533,              0.0049533
                    264,                0.52275,                0.31363,                0.91981,                0.96768,                0.95907,                0.98258,                0.89034,                0.48555,                0.25858,                0.88583,               0.004934,               0.004934,               0.004934
                    265,                0.52511,                0.31433,                0.91953,                0.96853,                0.95878,                0.98257,                0.89009,                0.48497,                0.25895,                0.88531,              0.0049146,              0.0049146,              0.0049146
                    266,                0.52694,                0.31888,                0.92333,                0.96814,                0.95907,                0.98251,                0.88923,                0.48489,                0.25889,                0.88531,              0.0048953,              0.0048953,              0.0048953
                    267,                0.51888,                0.31071,                0.92054,                0.96853,                0.95898,                0.98251,                0.88915,                 0.4846,                0.25917,                0.88501,               0.004876,               0.004876,               0.004876
                    268,                0.51477,                0.31278,                0.92072,                0.96564,                 0.9609,                0.98238,                 0.8897,                0.48441,                0.25871,                0.88485,              0.0048566,              0.0048566,              0.0048566
                    269,                0.52655,                0.31541,                0.92238,                0.96525,                0.96151,                0.98252,                0.88975,                0.48436,                0.25913,                0.88473,              0.0048373,              0.0048373,              0.0048373
                    270,                0.51713,                0.31025,                0.91898,                0.96626,                0.96151,                0.98277,                 0.8906,                0.48411,                0.25913,                0.88458,               0.004818,               0.004818,               0.004818
                    271,                0.51863,                0.31189,                0.92018,                0.96484,                 0.9609,                0.98286,                0.89059,                0.48442,                0.25939,                0.88499,              0.0047986,              0.0047986,              0.0047986
                    272,                0.51853,                0.30983,                0.92088,                0.96506,                0.96172,                0.98307,                 0.8901,                0.48471,                0.25938,                0.88527,              0.0047793,              0.0047793,              0.0047793
                    273,                0.51467,                0.31376,                0.92062,                0.96507,                0.96206,                0.98319,                0.89054,                0.48549,                0.25948,                0.88565,                0.00476,                0.00476,                0.00476
                    274,                0.52273,                0.31647,                0.92519,                0.96509,                0.96255,                0.98293,                0.89019,                0.48539,                0.26014,                0.88578,              0.0047406,              0.0047406,              0.0047406
                    275,                0.51522,                0.31213,                0.91694,                0.96495,                0.96213,                0.98304,                0.89021,                0.48538,                0.26059,                0.88575,              0.0047213,              0.0047213,              0.0047213
                    276,                0.52212,                0.31537,                0.92299,                0.96565,                0.96177,                0.98327,                0.89034,                0.48505,                0.26056,                0.88545,               0.004702,               0.004702,               0.004702
                    277,                0.51429,                 0.3153,                0.91523,                0.96568,                0.96256,                0.98331,                0.88987,                0.48513,                0.26024,                0.88536,              0.0046826,              0.0046826,              0.0046826
                    278,                0.51641,                0.31228,                0.91799,                0.96557,                0.96274,                0.98284,                0.88993,                0.48538,                0.26038,                0.88563,              0.0046633,              0.0046633,              0.0046633
                    279,                0.51621,                0.31018,                0.91882,                0.96496,                0.96213,                0.98265,                0.89022,                0.48546,                0.26043,                0.88564,              0.0046439,              0.0046439,              0.0046439
                    280,                0.51594,                 0.3152,                0.91994,                0.96556,                 0.9609,                 0.9818,                0.89038,                0.48588,                0.26115,                0.88622,              0.0046246,              0.0046246,              0.0046246
                    281,                0.51455,                0.30935,                0.91562,                0.96715,                0.95968,                0.98236,                0.89063,                0.48559,                0.26116,                0.88588,              0.0046053,              0.0046053,              0.0046053
                    282,                0.51598,                0.31198,                0.91837,                0.96693,                0.95968,                0.98177,                0.89019,                0.48538,                0.26074,                 0.8856,              0.0045859,              0.0045859,              0.0045859
                    283,                0.52027,                0.31265,                0.91874,                0.96706,                0.95968,                0.98153,                   0.89,                0.48558,                0.26089,                0.88579,              0.0045666,              0.0045666,              0.0045666
                    284,                0.51872,                0.30918,                0.91874,                0.96775,                0.96029,                0.98217,                0.88991,                0.48566,                0.26096,                0.88579,              0.0045473,              0.0045473,              0.0045473
                    285,                0.51727,                0.30946,                0.91969,                0.96518,                0.95968,                 0.9819,                0.88926,                0.48589,                0.26094,                0.88606,              0.0045279,              0.0045279,              0.0045279
                    286,                0.51429,                0.30986,                0.92134,                0.96583,                0.96029,                0.98194,                0.88906,                0.48554,                0.26124,                0.88579,              0.0045086,              0.0045086,              0.0045086
                    287,                 0.5166,                0.30946,                0.91807,                0.96599,                0.96029,                0.98208,                0.88917,                0.48583,                0.26092,                0.88614,              0.0044893,              0.0044893,              0.0044893
                    288,                 0.5169,                0.31242,                0.91988,                0.96583,                0.96029,                  0.982,                0.88904,                0.48547,                0.26118,                0.88587,              0.0044699,              0.0044699,              0.0044699
                    289,                0.51495,                0.30846,                 0.9213,                0.96602,                0.96029,                0.98198,                0.88889,                0.48473,                0.26155,                0.88536,              0.0044506,              0.0044506,              0.0044506
                    290,                0.51735,                 0.3073,                0.92027,                0.96614,                0.96029,                0.98197,                0.88871,                0.48454,                0.26138,                0.88516,              0.0044313,              0.0044313,              0.0044313
                    291,                0.51881,                0.31192,                0.92018,                0.96742,                0.95968,                0.98201,                0.88851,                0.48443,                0.26127,                0.88515,              0.0044119,              0.0044119,              0.0044119
                    292,                0.51113,                 0.3055,                0.91954,                0.96702,                0.95968,                 0.9818,                0.88902,                 0.4844,                0.26109,                0.88508,              0.0043926,              0.0043926,              0.0043926
                    293,                0.51073,                0.31122,                0.92114,                0.96714,                0.95968,                0.98166,                0.88932,                0.48468,                0.26091,                0.88549,              0.0043732,              0.0043732,              0.0043732
                    294,                0.51519,                0.30679,                0.91701,                0.97322,                0.95448,                0.98191,                0.89018,                0.48428,                0.26114,                 0.8851,              0.0043539,              0.0043539,              0.0043539
                    295,                 0.5088,                0.30906,                0.91738,                0.97335,                0.95418,                0.98191,                0.88933,                0.48488,                0.26114,                0.88559,              0.0043346,              0.0043346,              0.0043346
                    296,                0.51114,                0.30975,                0.91577,                 0.9677,                0.96029,                0.98217,                0.88999,                0.48463,                0.26098,                0.88569,              0.0043152,              0.0043152,              0.0043152
                    297,                0.51303,                 0.3069,                0.91587,                0.96704,                0.96029,                0.98199,                0.88903,                0.48476,                0.26094,                0.88585,              0.0042959,              0.0042959,              0.0042959
                    298,                 0.5076,                0.30379,                0.91304,                 0.9671,                0.96029,                0.98216,                0.88949,                0.48495,                0.26094,                0.88605,              0.0042766,              0.0042766,              0.0042766
                    299,                0.51266,                0.30537,                0.91404,                0.96802,                0.96029,                  0.982,                0.88982,                0.48482,                0.26098,                  0.886,              0.0042572,              0.0042572,              0.0042572
                    300,                0.51104,                0.30384,                0.91835,                0.96838,                0.96029,                0.98198,                0.88949,                  0.485,                0.26093,                0.88617,              0.0042379,              0.0042379,              0.0042379
                    301,                0.50521,                0.30149,                0.91482,                0.96905,                0.96029,                  0.982,                0.88925,                0.48509,                0.26119,                 0.8862,              0.0042186,              0.0042186,              0.0042186
                    302,                0.51325,                0.30776,                0.91486,                0.96798,                 0.9604,                0.98199,                 0.8893,                0.48443,                0.26109,                0.88578,              0.0041992,              0.0041992,              0.0041992
                    303,                0.50832,                0.30313,                0.91618,                0.96859,                0.96062,                0.98185,                0.88936,                 0.4845,                0.26098,                0.88587,              0.0041799,              0.0041799,              0.0041799
                    304,                0.50944,                0.30306,                 0.9165,                0.96797,                0.95996,                0.98184,                0.88913,                0.48449,                0.26088,                0.88592,              0.0041605,              0.0041605,              0.0041605
                    305,                0.50827,                0.30654,                0.91648,                  0.968,                0.96085,                0.98186,                0.88968,                0.48422,                0.26052,                0.88572,              0.0041412,              0.0041412,              0.0041412
                    306,                0.50313,                0.30251,                0.91379,                0.96758,                 0.9609,                0.98204,                0.88939,                0.48449,                 0.2607,                0.88586,              0.0041219,              0.0041219,              0.0041219
                    307,                0.50679,                0.30399,                 0.9187,                0.96741,                0.96122,                0.98206,                0.89005,                0.48436,                0.26061,                0.88592,              0.0041025,              0.0041025,              0.0041025
                    308,                0.50486,                0.30009,                0.91474,                0.96652,                0.96213,                0.98209,                0.88965,                0.48458,                0.26104,                0.88609,              0.0040832,              0.0040832,              0.0040832
