,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.13284578919410706,0.13011568784713745,0.12390238046646118,0.10816939175128937,0.10907526314258575,0.13421209156513214,0.12225186824798584,0.09492573887109756,0.07695765048265457,0.1763322353363037,0.13655218482017517,0.10855924338102341,0.061218127608299255,0.32118964195251465,0.31850969791412354,0.12873364984989166,0.11589458584785461,0.4728109538555145,0.21328477561473846,0.12191053479909897,0.1789524257183075,0.49774762988090515,0.27658984065055847,0.3846690058708191,0.19571365416049957,0.47668638825416565,0.40490463376045227,0.6016172170639038,0.3320494294166565,0.7712840437889099,0.4445067048072815,0.8453269004821777,0.12898790836334229,0.7897299528121948
1,0.13231347501277924,0.1230999156832695,0.12485681474208832,0.10193987935781479,0.10648646950721741,0.1297823041677475,0.11941856890916824,0.08980929106473923,0.07223743200302124,0.1685767024755478,0.12737686932086945,0.10056553781032562,0.055331241339445114,0.2999804615974426,0.30819201469421387,0.12091957777738571,0.10178598761558533,0.47222062945365906,0.19989335536956787,0.12273064255714417,0.15568722784519196,0.4619971215724945,0.2737085521221161,0.37074634432792664,0.18068614602088928,0.4664883315563202,0.40999332070350647,0.5936694741249084,0.34653761982917786,0.7733895778656006,0.4667033553123474,0.8429402709007263,0.11733304709196091,0.774969756603241
2,0.13451749086380005,0.0851263627409935,0.12970006465911865,0.06855446100234985,0.10511279106140137,0.09846576303243637,0.1286569982767105,0.055343158543109894,0.07781147211790085,0.1387643963098526,0.14928585290908813,0.0577087365090847,0.058509789407253265,0.2965646982192993,0.3356541693210602,0.08093199878931046,0.1055564284324646,0.47729411721229553,0.2225845754146576,0.08260884135961533,0.17563211917877197,0.4946151077747345,0.28541406989097595,0.32610565423965454,0.19293147325515747,0.44741344451904297,0.4526805877685547,0.5779308676719666,0.3892260193824768,0.7867034077644348,0.512908399105072,0.8342958688735962,0.1283239722251892,0.7727677822113037
3,0.12003130465745926,0.09471847862005234,0.12665198743343353,0.07271987199783325,0.09296669811010361,0.10680332779884338,0.13332100212574005,0.05690553039312363,0.07907406985759735,0.14466503262519836,0.152042418718338,0.055441971868276596,0.05531314015388489,0.3121625781059265,0.3491184413433075,0.0806756317615509,0.12936800718307495,0.4969438910484314,0.2535899877548218,0.10586673021316528,0.21886307001113892,0.5468584895133972,0.29142817854881287,0.3339827358722687,0.21042795479297638,0.468546986579895,0.47674617171287537,0.5780415534973145,0.41705527901649475,0.8014408349990845,0.558395504951477,0.8277305364608765,0.13566526770591736,0.7858207821846008
4,0.1294393390417099,0.09512457996606827,0.1323995292186737,0.07581202685832977,0.10462857037782669,0.10269223898649216,0.14317676424980164,0.06262559443712234,0.08287743479013443,0.15143826603889465,0.16469937562942505,0.05615562945604324,0.0643923282623291,0.32609227299690247,0.37007805705070496,0.08253829926252365,0.14434963464736938,0.5152298212051392,0.2620236575603485,0.16292260587215424,0.23718318343162537,0.5509798526763916,0.3143905699253082,0.3169093728065491,0.226704940199852,0.4657650589942932,0.5009021162986755,0.5695143342018127,0.45496371388435364,0.8073809742927551,0.6086498498916626,0.8405191898345947,0.16286258399486542,0.8023086190223694
5,0.1466836929321289,0.09294365346431732,0.1452859491109848,0.07090761512517929,0.11764426529407501,0.09811576455831528,0.15318404138088226,0.060069628059864044,0.0921429917216301,0.15618997812271118,0.17892500758171082,0.05771536007523537,0.07391548156738281,0.34022343158721924,0.3897918462753296,0.07754283398389816,0.1601293832063675,0.5355280041694641,0.38210347294807434,0.16485315561294556,0.2711806893348694,0.5825989842414856,0.3314230442047119,0.33589959144592285,0.23426572978496552,0.4962194561958313,0.5339513421058655,0.569182813167572,0.47771313786506653,0.8398817181587219,0.6722968220710754,0.8622419238090515,0.17825865745544434,0.8457733988761902
6,0.1667003482580185,0.09322549402713776,0.16339179873466492,0.07041790336370468,0.12534645199775696,0.10554036498069763,0.16313627362251282,0.058069970458745956,0.10104084014892578,0.15965740382671356,0.18162736296653748,0.06060842424631119,0.08052404224872589,0.344489187002182,0.3866191804409027,0.07407811284065247,0.17293566465377808,0.5563123822212219,0.3417498767375946,0.1835336834192276,0.2912100851535797,0.6124735474586487,0.3466310203075409,0.34965020418167114,0.2569825351238251,0.5007845163345337,0.5927081108093262,0.5874407291412354,0.5080574154853821,0.85358065366745,0.7348946928977966,0.8716666102409363,0.21247252821922302,0.8967207670211792
7,0.16278855502605438,0.08422565460205078,0.1512947827577591,0.07110892981290817,0.1269141584634781,0.09859759360551834,0.15162886679172516,0.06212809309363365,0.09509147703647614,0.16558152437210083,0.170042484998703,0.06375567615032196,0.07422854006290436,0.34214314818382263,0.36811450123786926,0.06273511797189713,0.15671338140964508,0.5355702638626099,0.275407999753952,0.1690121442079544,0.26998695731163025,0.5789162516593933,0.34419140219688416,0.3393079340457916,0.25660794973373413,0.5025138258934021,0.5866274833679199,0.5472469925880432,0.48823854327201843,0.8414881825447083,0.7513442039489746,0.8330174684524536,0.20960058271884918,0.9015939235687256
8,0.11633018404245377,0.10685484111309052,0.11945600807666779,0.08162705600261688,0.09291830658912659,0.1109992191195488,0.13523325324058533,0.0675746500492096,0.07761251926422119,0.16545067727565765,0.1505136489868164,0.06559234857559204,0.054783985018730164,0.3371690511703491,0.3379340171813965,0.06585559248924255,0.13432756066322327,0.5113639235496521,0.27000075578689575,0.1564655900001526,0.25018951296806335,0.5261231660842896,0.32131078839302063,0.3238566517829895,0.23390993475914001,0.4870704114437103,0.5630127191543579,0.5700024962425232,0.44419723749160767,0.8044663071632385,0.762083888053894,0.7862589359283447,0.2003699094057083,0.868397057056427
9,0.12641634047031403,0.10061069577932358,0.12284760922193527,0.08073774725198746,0.09898461401462555,0.11170857399702072,0.13101910054683685,0.06100083515048027,0.0810696929693222,0.15541982650756836,0.14744462072849274,0.057617660611867905,0.050876252353191376,0.3205973207950592,0.32555779814720154,0.060135845094919205,0.12958410382270813,0.4903705418109894,0.25342679023742676,0.15923571586608887,0.2319137305021286,0.5094314813613892,0.30902597308158875,0.33512550592422485,0.2156069576740265,0.4895351827144623,0.5418996810913086,0.5652283430099487,0.4222773611545563,0.7800751328468323,0.7833343744277954,0.7600067257881165,0.21351049840450287,0.8650922179222107
10,0.10480600595474243,0.09648717939853668,0.10991159081459045,0.07116599380970001,0.08352203667163849,0.10674107074737549,0.11774580180644989,0.05241555720567703,0.062266476452350616,0.1388496607542038,0.13620299100875854,0.04797719046473503,0.04341438412666321,0.29050907492637634,0.29731136560440063,0.056732892990112305,0.10721182823181152,0.44523000717163086,0.2561526298522949,0.1470794826745987,0.21662196516990662,0.4658987820148468,0.2969014048576355,0.30741381645202637,0.20678995549678802,0.4397341310977936,0.49667394161224365,0.5030065178871155,0.3881237208843231,0.7138194441795349,0.714728057384491,0.6930623054504395,0.22512070834636688,0.8205140233039856
